  Phi		P1		P2		P3	     P4		   P5		  P6		P7		P8		P9		Po		Pi 
 4.1  1.076911e+006  2.082199e+007  2.083093e+007  2.081980e+007  2.081338e+007  2.542778e+005  2.808682e+005  2.796544e+005  2.850391e+005  2.079458e+007  2.882506e+005  2.316317e-004 2.270941e-004 0.000000e+000 0.000000e+000 
 4.2  1.132629e+006  2.081850e+007  2.082756e+007  2.081635e+007  2.081006e+007  2.549104e+005  2.807747e+005  2.795822e+005  2.849532e+005  2.079118e+007  2.881711e+005  2.316979e-004 2.270222e-004 0.000000e+000 0.000000e+000 
 4.3  1.190044e+006  2.081488e+007  2.082406e+007  2.081277e+007  2.080662e+007  2.555197e+005  2.806835e+005  2.795115e+005  2.848715e+005  2.078766e+007  2.880920e+005  2.317207e-004 2.269493e-004 0.000000e+000 0.000000e+000 
 4.4  1.249007e+006  2.081115e+007  2.082045e+007  2.080908e+007  2.080307e+007  2.561049e+005  2.805922e+005  2.794413e+005  2.847883e+005  2.078403e+007  2.880141e+005  2.317725e-004 2.268755e-004 0.000000e+000 0.000000e+000 
 4.5  1.309639e+006  2.080731e+007  2.081672e+007  2.080528e+007  2.079940e+007  2.566685e+005  2.805022e+005  2.793723e+005  2.847071e+005  2.078028e+007  2.879369e+005  2.318090e-004 2.268007e-004 0.000000e+000 0.000000e+000 
 4.6  1.368787e+006  2.080354e+007  2.081307e+007  2.080155e+007  2.079581e+007  2.571847e+005  2.804152e+005  2.793068e+005  2.846264e+005  2.077661e+007  2.878648e+005  2.318977e-004 2.267288e-004 0.000000e+000 0.000000e+000 
 4.7  1.429241e+006  2.079969e+007  2.080932e+007  2.079773e+007  2.079212e+007  2.576812e+005  2.803283e+005  2.792421e+005  2.845453e+005  2.077285e+007  2.877940e+005  2.320054e-004 2.266561e-004 0.000000e+000 0.000000e+000 
 4.8  1.491000e+006  2.079574e+007  2.080548e+007  2.079382e+007  2.078834e+007  2.581593e+005  2.802447e+005  2.791794e+005  2.844692e+005  2.076899e+007  2.877239e+005  2.320638e-004 2.265829e-004 0.000000e+000 0.000000e+000 
 4.9  1.554065e+006  2.079169e+007  2.080155e+007  2.078981e+007  2.078447e+007  2.586198e+005  2.801631e+005  2.791180e+005  2.843957e+005  2.076503e+007  2.876548e+005  2.321024e-004 2.265090e-004 0.000000e+000 0.000000e+000 
 5.0  1.618435e+006  2.078755e+007  2.079751e+007  2.078570e+007  2.078050e+007  2.590637e+005  2.800828e+005  2.790580e+005  2.843236e+005  2.076098e+007  2.875868e+005  2.321378e-004 2.264345e-004 0.000000e+000 0.000000e+000 
